lake_id,lat,lon,2000-01-01T00:00:00,2000-02-01T00:00:00,2000-03-01T00:00:00,2000-04-01T00:00:00,2000-05-01T00:00:00,2000-06-01T00:00:00,2000-07-01T00:00:00,2000-08-01T00:00:00,2000-09-01T00:00:00,2000-10-01T00:00:00,2000-11-01T00:00:00,2000-12-01T00:00:00,2001-01-01T00:00:00,2001-02-01T00:00:00,2001-03-01T00:00:00,2001-04-01T00:00:00,2001-05-01T00:00:00,2001-06-01T00:00:00,2001-07-01T00:00:00,2001-08-01T00:00:00,2001-09-01T00:00:00,2001-10-01T00:00:00,2001-11-01T00:00:00,2001-12-01T00:00:00,2002-01-01T00:00:00,2002-02-01T00:00:00,2002-03-01T00:00:00,2002-04-01T00:00:00,2002-05-01T00:00:00,2002-06-01T00:00:00,2002-07-01T00:00:00,2002-08-01T00:00:00,2002-09-01T00:00:00,2002-10-01T00:00:00,2002-11-01T00:00:00,2002-12-01T00:00:00,2003-01-01T00:00:00,2003-02-01T00:00:00,2003-03-01T00:00:00,2003-04-01T00:00:00,2003-05-01T00:00:00,2003-06-01T00:00:00,2003-07-01T00:00:00,2003-08-01T00:00:00,2003-09-01T00:00:00,2003-10-01T00:00:00,2003-11-01T00:00:00,2003-12-01T00:00:00,2004-01-01T00:00:00,2004-02-01T00:00:00,2004-03-01T00:00:00,2004-04-01T00:00:00,2004-05-01T00:00:00,2004-06-01T00:00:00,2004-07-01T00:00:00,2004-08-01T00:00:00,2004-09-01T00:00:00,2004-10-01T00:00:00,2004-11-01T00:00:00,2004-12-01T00:00:00,2005-01-01T00:00:00,2005-02-01T00:00:00,2005-03-01T00:00:00,2005-04-01T00:00:00,2005-05-01T00:00:00,2005-06-01T00:00:00,2005-07-01T00:00:00,2005-08-01T00:00:00,2005-09-01T00:00:00,2005-10-01T00:00:00,2005-11-01T00:00:00,2005-12-01T00:00:00,2006-01-01T00:00:00,2006-02-01T00:00:00,2006-03-01T00:00:00,2006-04-01T00:00:00,2006-05-01T00:00:00,2006-06-01T00:00:00,2006-07-01T00:00:00,2006-08-01T00:00:00,2006-09-01T00:00:00,2006-10-01T00:00:00,2006-11-01T00:00:00,2006-12-01T00:00:00,2007-01-01T00:00:00,2007-02-01T00:00:00,2007-03-01T00:00:00,2007-04-01T00:00:00,2007-05-01T00:00:00,2007-06-01T00:00:00,2007-07-01T00:00:00,2007-08-01T00:00:00,2007-09-01T00:00:00,2007-10-01T00:00:00,2007-11-01T00:00:00,2007-12-01T00:00:00,2008-01-01T00:00:00,2008-02-01T00:00:00,2008-03-01T00:00:00,2008-04-01T00:00:00,2008-05-01T00:00:00,2008-06-01T00:00:00,2008-07-01T00:00:00,2008-08-01T00:00:00,2008-09-01T00:00:00,2008-10-01T00:00:00,2008-11-01T00:00:00,2008-12-01T00:00:00,2009-01-01T00:00:00,2009-02-01T00:00:00,2009-03-01T00:00:00,2009-04-01T00:00:00,2009-05-01T00:00:00,2009-06-01T00:00:00,2009-07-01T00:00:00,2009-08-01T00:00:00,2009-09-01T00:00:00,2009-10-01T00:00:00,2009-11-01T00:00:00,2009-12-01T00:00:00,2010-01-01T00:00:00,2010-02-01T00:00:00,2010-03-01T00:00:00,2010-04-01T00:00:00,2010-05-01T00:00:00,2010-06-01T00:00:00,2010-07-01T00:00:00,2010-08-01T00:00:00,2010-09-01T00:00:00,2010-10-01T00:00:00,2010-11-01T00:00:00,2010-12-01T00:00:00,2011-01-01T00:00:00,2011-02-01T00:00:00,2011-03-01T00:00:00,2011-04-01T00:00:00,2011-05-01T00:00:00,2011-06-01T00:00:00,2011-07-01T00:00:00,2011-08-01T00:00:00,2011-09-01T00:00:00,2011-10-01T00:00:00,2011-11-01T00:00:00,2011-12-01T00:00:00,2012-01-01T00:00:00,2012-02-01T00:00:00,2012-03-01T00:00:00,2012-04-01T00:00:00,2012-05-01T00:00:00,2012-06-01T00:00:00,2012-07-01T00:00:00,2012-08-01T00:00:00,2012-09-01T00:00:00,2012-10-01T00:00:00,2012-11-01T00:00:00,2012-12-01T00:00:00,2013-01-01T00:00:00,2013-02-01T00:00:00,2013-03-01T00:00:00,2013-04-01T00:00:00,2013-05-01T00:00:00,2013-06-01T00:00:00,2013-07-01T00:00:00,2013-08-01T00:00:00,2013-09-01T00:00:00,2013-10-01T00:00:00,2013-11-01T00:00:00,2013-12-01T00:00:00,2014-01-01T00:00:00,2014-02-01T00:00:00,2014-03-01T00:00:00,2014-04-01T00:00:00,2014-05-01T00:00:00,2014-06-01T00:00:00,2014-07-01T00:00:00,2014-08-01T00:00:00,2014-09-01T00:00:00,2014-10-01T00:00:00,2014-11-01T00:00:00,2014-12-01T00:00:00,2015-01-01T00:00:00,2015-02-01T00:00:00,2015-03-01T00:00:00,2015-04-01T00:00:00,2015-05-01T00:00:00,2015-06-01T00:00:00,2015-07-01T00:00:00,2015-08-01T00:00:00,2015-09-01T00:00:00,2015-10-01T00:00:00,2015-11-01T00:00:00,2015-12-01T00:00:00,2016-01-01T00:00:00,2016-02-01T00:00:00,2016-03-01T00:00:00,2016-04-01T00:00:00,2016-05-01T00:00:00,2016-06-01T00:00:00,2016-07-01T00:00:00,2016-08-01T00:00:00,2016-09-01T00:00:00,2016-10-01T00:00:00,2016-11-01T00:00:00,2016-12-01T00:00:00,2017-01-01T00:00:00,2017-02-01T00:00:00,2017-03-01T00:00:00,2017-04-01T00:00:00,2017-05-01T00:00:00,2017-06-01T00:00:00,2017-07-01T00:00:00,2017-08-01T00:00:00,2017-09-01T00:00:00,2017-10-01T00:00:00,2017-11-01T00:00:00,2017-12-01T00:00:00,2018-01-01T00:00:00,2018-02-01T00:00:00,2018-03-01T00:00:00,2018-04-01T00:00:00,2018-05-01T00:00:00,2018-06-01T00:00:00,2018-07-01T00:00:00,2018-08-01T00:00:00,2018-09-01T00:00:00,2018-10-01T00:00:00,2018-11-01T00:00:00,2018-12-01T00:00:00,2019-01-01T00:00:00,2019-02-01T00:00:00,2019-03-01T00:00:00,2019-04-01T00:00:00,2019-05-01T00:00:00,2019-06-01T00:00:00,2019-07-01T00:00:00,2019-08-01T00:00:00,2019-09-01T00:00:00,2019-10-01T00:00:00,2019-11-01T00:00:00,2019-12-01T00:00:00,2020-01-01T00:00:00,2020-02-01T00:00:00,2020-03-01T00:00:00,2020-04-01T00:00:00,2020-05-01T00:00:00,2020-06-01T00:00:00,2020-07-01T00:00:00,2020-08-01T00:00:00,2020-09-01T00:00:00,2020-10-01T00:00:00,2020-11-01T00:00:00,2020-12-01T00:00:00
75.00_104.40,75.00,104.4,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.39468384,10.073883,1.1998596,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.0655823,6.8072815,0.764801,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.3385315,9.207184,0.7130432,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.123687744,8.420563,2.2081604,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.00015258789,2.7809143,0.8663635,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.6090393,5.631012,1.9942932,-0.00033569336,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.101715,8.243805,0.38394165,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.25650024,7.2989807,1.783844,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.6720276,2.677887,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.3390198,6.9083557,1.8111877,0.004058838,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.8370667,8.360016,1.6759338,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.2149963,9.111969,2.9562073,0.011871338,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,7.2862854,9.602692,3.5211487,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.66763306,7.6842346,2.6046448,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.3854065,6.4689026,1.2882385,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.86294556,7.257477,2.4327698,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.38443,6.851227,5.0367737,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.83999634,5.8575745,1.9952698,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.1505432,10.905914,2.2897034,0.0011291504,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.627594,12.249176,2.973297,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,7.997711,12.874664,7.1148987,0.010894775,-0.00033569336,-0.00033569336
74.70_103.80,74.70,103.8,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.7936096,10.532867,1.3600159,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.1510315,7.667633,0.9117737,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.879547,9.397125,0.877594,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.9684143,9.977203,2.5631409,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.006500244,4.1715393,1.174469,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.3590393,5.877594,2.4029846,-0.00033569336,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.042633,8.300446,0.46743774,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.88931274,8.032867,2.1256409,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.0025939941,7.629547,2.9859924,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.4166565,7.596344,2.3043518,0.11880493,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.8160706,8.740875,1.8434143,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.408844,9.143219,3.301422,0.038726807,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,8.608063,10.159821,3.9381409,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.3883362,8.521149,2.75943,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.348297,7.016266,1.5240784,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.627594,7.3248596,2.7096252,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.8727112,7.4410706,5.3209534,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.9703674,6.2447815,2.0377502,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.0797424,11.105133,2.5533752,0.019195557,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.0690002,12.88736,3.1686096,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,8.551422,13.158844,7.210602,0.01626587,-0.00033569336,-0.00033569336
74.60_100.80,74.60,100.8,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.8383484,10.695374,1.1945801,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.9234924,7.53833,1.1164551,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.57135,9.22467,0.8641052,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.7590332,9.589508,2.4904785,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.014709473,4.419983,1.1877441,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.1596375,5.589905,2.4428406,-0.00033569336,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.350067,8.03775,0.41137695,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.5151062,7.942444,2.1758423,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,6.505707,3.2647095,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.4873657,7.3658752,2.3918457,0.30767822,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.062561,8.22348,1.7887268,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.5166626,9.294983,3.4729004,0.062164307,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,7.5147095,9.771332,3.9389343,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.1721191,8.204742,2.8342285,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.4666443,6.6022034,1.2545471,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.2705688,6.994385,2.6453552,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.951416,7.085022,5.0266113,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.8498535,6.0453796,1.9283752,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.9111938,10.41275,2.6498718,0.08795166,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.1559143,13.052399,3.3053284,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,8.586975,12.924469,7.178955,0.016662598,-0.00033569336,-0.00033569336
74.50_101.40,74.50,101.4,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.0644226,9.979736,2.0335388,-3.0517578E-05,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.1391296,7.5129395,2.1039734,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.3986816,9.397308,1.5957642,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.92007446,9.052307,3.7431335,0.011291504,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.0637207,4.3284607,1.6886292,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.3209534,5.631592,3.0536804,0.0061035156,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.681885,8.431885,1.006012,0.00024414062,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.3618774,7.692932,3.013916,0.032196045,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.025939941,6.4447937,3.78833,0.0016174316,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.331299,7.55661,3.3848267,0.5265198,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,5.1940002,8.4184265,2.527893,0.0042419434,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.9187927,9.2282715,4.3123474,0.2722168,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,7.155121,10.293915,4.828583,0.075653076,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.3459473,8.1657715,3.391449,0.0061035156,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.3570862,6.8284607,1.9864807,0.0056152344,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.2033691,6.9511414,3.4518127,0.011199951,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.7854004,7.3459473,5.405243,0.11148071,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.0921326,6.0039673,2.443512,-0.00024414062,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.83432,10.05719,3.5983887,0.29858398,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.4151917,12.994965,4.2043457,0.06225586,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.0025024414,7.6607056,12.936371,7.6808167,0.37524414,-0.00033569336,-0.00033569336
74.10_107.20,74.10,107.2,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.26724243,5.1373596,3.4596252,0.014312744,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.4049377,6.098297,3.1461487,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.0885315,8.796539,2.8072815,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.85317993,6.263336,4.893219,0.26138306,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.012359619,2.002594,1.6598206,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.75357056,3.8854065,3.6647034,0.10903931,-0.00033569336,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.1109924,7.1471252,2.556305,0.03579712,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.28189087,4.7965393,4.0328674,0.36294556,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.072906494,4.422516,4.1666565,0.080718994,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.4967346,6.9147034,4.578766,0.9732971,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,3.025055,8.280914,4.1285706,0.20767212,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.8834534,7.8678284,5.0660706,0.8258362,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,4.808258,10.69986,5.785797,0.48989868,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.6227112,6.471344,4.551422,0.06704712,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,1.8072815,6.7897034,4.047516,0.20376587,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.46939087,3.886383,3.8981018,0.190094,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,2.7672424,7.1373596,6.5641174,0.7311096,-0.00033569336,0.00015258789,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.9791565,4.9518127,3.1373596,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.00064086914,2.5680237,9.998688,5.335602,1.0191956,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.008453369,3.3854065,11.477203,5.7867737,0.455719,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,-0.00033569336,0.009429932,5.118805,11.569977,8.114899,1.4098206,-0.00033569336,-0.00033569336
